annotation_name	accession	assminfo-name	organism-name	organism-tax-id	full_path
GCA_003711585.2_ASM371158v2_genomic	GCA_003711585.2	ASM371158v2	Larimichthys crocea	215358	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/711/585/GCA_003711585.2_ASM371158v2/GCA_003711585.2_ASM371158v2_genomic.gff.gz
GCA_003845795.1_LCFGL_HiC_1.0_genomic	GCA_003845795.1	LCFGL_HiC_1.0	Larimichthys crocea	215358	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/845/795/GCA_003845795.1_LCFGL_HiC_1.0/GCA_003845795.1_LCFGL_HiC_1.0_genomic.gff.gz
GCA_964030505.2_lplatythorax.final_scaffolds_v.1a_genomic	GCA_964030505.2	lplatythorax.final_scaffolds_v.1a	Lasius platythorax	488582	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/030/505/GCA_964030505.2_lplatythorax.final_scaffolds_v.1a/GCA_964030505.2_lplatythorax.final_scaffolds_v.1a_genomic.gff.gz
GCF_001640805.2_TLL_Latcal_v3_genomic	GCF_001640805.2	TLL_Latcal_v3	Lates calcarifer	8187	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/805/GCF_001640805.2_TLL_Latcal_v3/GCF_001640805.2_TLL_Latcal_v3_genomic.gff.gz
GCF_037157495.1_bLatDis1.hap1_genomic	GCF_037157495.1	bLatDis1.hap1	Lathamus discolor	678569	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/157/495/GCF_037157495.1_bLatDis1.hap1/GCF_037157495.1_bLatDis1.hap1_genomic.gff.gz
GCA_963859935.3_JIC_Lsat_v2.1.1_genomic	GCA_963859935.3	JIC_Lsat_v2.1.1	Lathyrus sativus	3860	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/859/935/GCA_963859935.3_JIC_Lsat_v2.1.1/GCA_963859935.3_JIC_Lsat_v2.1.1_genomic.gff.gz
GCF_037176945.1_fLatCha1.pri_genomic	GCF_037176945.1	fLatCha1.pri	Latimeria chalumnae	7897	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/176/945/GCF_037176945.1_fLatCha1.pri/GCF_037176945.1_fLatCha1.pri_genomic.gff.gz
GCF_023078275.1_LegGlyc_1.1_genomic	GCF_023078275.1	LegGlyc_1.1	Leguminivora glycinivorella	1035111	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/078/275/GCF_023078275.1_LegGlyc_1.1/GCF_023078275.1_LegGlyc_1.1_genomic.gff.gz
GCA_024505685.1_BA788_genomic	GCA_024505685.1	BA788	Leishmania braziliensis	5660	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/505/685/GCA_024505685.1_BA788/GCA_024505685.1_BA788_genomic.gff.gz
GCF_000002845.2_ASM284v2_genomic	GCF_000002845.2	ASM284v2	Leishmania braziliensis MHOM/BR/75/M2904	420245	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/845/GCF_000002845.2_ASM284v2/GCF_000002845.2_ASM284v2_genomic.gff.gz
GCA_000002845.2_ASM284v2_genomic	GCA_000002845.2	ASM284v2	Leishmania braziliensis MHOM/BR/75/M2904	420245	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/845/GCA_000002845.2_ASM284v2/GCA_000002845.2_ASM284v2_genomic.gff.gz
GCA_900537975.2_LBRM_annotationDEFINITIVO_genomic	GCA_900537975.2	LBRM_annotationDEFINITIVO	Leishmania braziliensis MHOM/BR/75/M2904	420245	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/537/975/GCA_900537975.2_LBRM_annotationDEFINITIVO/GCA_900537975.2_LBRM_annotationDEFINITIVO_genomic.gff.gz
GCF_000227135.1_ASM22713v2_genomic	GCF_000227135.1	ASM22713v2	Leishmania donovani	5661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/135/GCF_000227135.1_ASM22713v2/GCF_000227135.1_ASM22713v2_genomic.gff.gz
GCA_000227135.2_ASM22713v2_genomic	GCA_000227135.2	ASM22713v2	Leishmania donovani	5661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/135/GCA_000227135.2_ASM22713v2/GCA_000227135.2_ASM22713v2_genomic.gff.gz
GCA_003719575.1_ASM371957v1_genomic	GCA_003719575.1	ASM371957v1	Leishmania donovani	5661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/719/575/GCA_003719575.1_ASM371957v1/GCA_003719575.1_ASM371957v1_genomic.gff.gz
GCA_900635355.2_LDHU3_new_genomic	GCA_900635355.2	LDHU3_new	Leishmania donovani	5661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/635/355/GCA_900635355.2_LDHU3_new/GCA_900635355.2_LDHU3_new_genomic.gff.gz
GCF_017916305.1_LU_Lenr_1.0_genomic	GCF_017916305.1	LU_Lenr_1.0	Leishmania enriettii	5663	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/916/305/GCF_017916305.1_LU_Lenr_1.0/GCF_017916305.1_LU_Lenr_1.0_genomic.gff.gz
GCA_017916305.1_LU_Lenr_1.0_genomic	GCA_017916305.1	LU_Lenr_1.0	Leishmania enriettii	5663	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/916/305/GCA_017916305.1_LU_Lenr_1.0/GCA_017916305.1_LU_Lenr_1.0_genomic.gff.gz
GCA_900500625.2_LINF_genomic	GCA_900500625.2	LINF	Leishmania infantum	5671	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/500/625/GCA_900500625.2_LINF/GCA_900500625.2_LINF_genomic.gff.gz
GCF_000002875.2_ASM287v2_genomic	GCF_000002875.2	ASM287v2	Leishmania infantum JPCM5	435258	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/875/GCF_000002875.2_ASM287v2/GCF_000002875.2_ASM287v2_genomic.gff.gz
GCA_000002875.2_ASM287v2_genomic	GCA_000002875.2	ASM287v2	Leishmania infantum JPCM5	435258	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/875/GCA_000002875.2_ASM287v2/GCA_000002875.2_ASM287v2_genomic.gff.gz
GCA_962240435.1_Llindenbergi_IOCL2690_genomic	GCA_962240435.1	Llindenbergi_IOCL2690	Leishmania lindenbergi	651832	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/962/240/435/GCA_962240435.1_Llindenbergi_IOCL2690/GCA_962240435.1_Llindenbergi_IOCL2690_genomic.gff.gz
GCA_040363675.1_ASM4036367v1_genomic	GCA_040363675.1	ASM4036367v1	Leishmania lindenbergi	651832	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/363/675/GCA_040363675.1_ASM4036367v1/GCA_040363675.1_ASM4036367v1_genomic.gff.gz
GCF_000002725.2_ASM272v2_genomic	GCF_000002725.2	ASM272v2	Leishmania major strain Friedlin	347515	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/725/GCF_000002725.2_ASM272v2/GCF_000002725.2_ASM272v2_genomic.gff.gz
GCA_000002725.2_ASM272v2_genomic	GCA_000002725.2	ASM272v2	Leishmania major strain Friedlin	347515	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/725/GCA_000002725.2_ASM272v2/GCA_000002725.2_ASM272v2_genomic.gff.gz
GCA_916722125.1_LMJFC_annotationDEFINITIVO_genomic	GCA_916722125.1	LMJFC_annotationDEFINITIVO	Leishmania major strain Friedlin	347515	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/916/722/125/GCA_916722125.1_LMJFC_annotationDEFINITIVO/GCA_916722125.1_LMJFC_annotationDEFINITIVO_genomic.gff.gz
GCF_017916325.1_LU_Lmar_1.0_genomic	GCF_017916325.1	LU_Lmar_1.0	Leishmania martiniquensis	1580590	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/916/325/GCF_017916325.1_LU_Lmar_1.0/GCF_017916325.1_LU_Lmar_1.0_genomic.gff.gz
GCA_017916325.1_LU_Lmar_1.0_genomic	GCA_017916325.1	LU_Lmar_1.0	Leishmania martiniquensis	1580590	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/916/325/GCA_017916325.1_LU_Lmar_1.0/GCA_017916325.1_LU_Lmar_1.0_genomic.gff.gz
GCF_000234665.1_ASM23466v4_genomic	GCF_000234665.1	ASM23466v4	Leishmania mexicana MHOM/GT/2001/U1103	929439	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/234/665/GCF_000234665.1_ASM23466v4/GCF_000234665.1_ASM23466v4_genomic.gff.gz
GCA_000234665.4_ASM23466v4_genomic	GCA_000234665.4	ASM23466v4	Leishmania mexicana MHOM/GT/2001/U1103	929439	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/234/665/GCA_000234665.4_ASM23466v4/GCA_000234665.4_ASM23466v4_genomic.gff.gz
GCA_962239345.1_Lnaiffi_IOCL1365_genomic	GCA_962239345.1	Lnaiffi_IOCL1365	Leishmania naiffi	5678	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/962/239/345/GCA_962239345.1_Lnaiffi_IOCL1365/GCA_962239345.1_Lnaiffi_IOCL1365_genomic.gff.gz
GCA_040363635.1_ASM4036363v1_genomic	GCA_040363635.1	ASM4036363v1	Leishmania naiffi	5678	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/363/635/GCA_040363635.1_ASM4036363v1/GCA_040363635.1_ASM4036363v1_genomic.gff.gz
GCF_017916335.1_LU_Lori_1.0_genomic	GCF_017916335.1	LU_Lori_1.0	Leishmania orientalis	2249476	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/916/335/GCF_017916335.1_LU_Lori_1.0/GCF_017916335.1_LU_Lori_1.0_genomic.gff.gz
GCA_017916335.1_LU_Lori_1.0_genomic	GCA_017916335.1	LU_Lori_1.0	Leishmania orientalis	2249476	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/916/335/GCA_017916335.1_LU_Lori_1.0/GCA_017916335.1_LU_Lori_1.0_genomic.gff.gz
GCF_000755165.1_ASM75516v1_genomic	GCF_000755165.1	ASM75516v1	Leishmania panamensis	5679	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/755/165/GCF_000755165.1_ASM75516v1/GCF_000755165.1_ASM75516v1_genomic.gff.gz
GCA_000755165.1_ASM75516v1_genomic	GCA_000755165.1	ASM75516v1	Leishmania panamensis	5679	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/165/GCA_000755165.1_ASM75516v1/GCA_000755165.1_ASM75516v1_genomic.gff.gz
GCA_962240455.1_Lshawi_IOCL1545_genomic	GCA_962240455.1	Lshawi_IOCL1545	Leishmania shawi	5680	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/962/240/455/GCA_962240455.1_Lshawi_IOCL1545/GCA_962240455.1_Lshawi_IOCL1545_genomic.gff.gz
GCA_040363515.1_ASM4036351v1_genomic	GCA_040363515.1	ASM4036351v1	Leishmania shawi	5680	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/363/515/GCA_040363515.1_ASM4036351v1/GCA_040363515.1_ASM4036351v1_genomic.gff.gz
GCA_040363645.1_ASM4036364v1_genomic	GCA_040363645.1	ASM4036364v1	Leishmania shawi	5680	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/363/645/GCA_040363645.1_ASM4036364v1/GCA_040363645.1_ASM4036364v1_genomic.gff.gz
GCA_962243165.1_Lshawi_IOCL3481_genomic	GCA_962243165.1	Lshawi_IOCL3481	Leishmania shawi	5680	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/962/243/165/GCA_962243165.1_Lshawi_IOCL3481/GCA_962243165.1_Lshawi_IOCL3481_genomic.gff.gz
GCF_017918215.1_LU_Lgha_1.0_genomic	GCF_017918215.1	LU_Lgha_1.0	Leishmania sp. Ghana 2012 LV757	2803181	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/918/215/GCF_017918215.1_LU_Lgha_1.0/GCF_017918215.1_LU_Lgha_1.0_genomic.gff.gz
GCA_017918215.1_LU_Lgha_1.0_genomic	GCA_017918215.1	LU_Lgha_1.0	Leishmania sp. Ghana 2012 LV757	2803181	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/918/215/GCA_017918215.1_LU_Lgha_1.0/GCA_017918215.1_LU_Lgha_1.0_genomic.gff.gz
GCF_017918225.1_LU_LNam_1.0_genomic	GCF_017918225.1	LU_LNam_1.0	Leishmania sp. Namibia	2802991	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/918/225/GCF_017918225.1_LU_LNam_1.0/GCF_017918225.1_LU_LNam_1.0_genomic.gff.gz
GCA_017918225.1_LU_LNam_1.0_genomic	GCA_017918225.1	LU_LNam_1.0	Leishmania sp. Namibia	2802991	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/918/225/GCA_017918225.1_LU_LNam_1.0/GCA_017918225.1_LU_LNam_1.0_genomic.gff.gz
GCA_962240445.1_Lutingensis_IOCL2689_genomic	GCA_962240445.1	Lutingensis_IOCL2689	Leishmania utingensis	653362	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/962/240/445/GCA_962240445.1_Lutingensis_IOCL2689/GCA_962240445.1_Lutingensis_IOCL2689_genomic.gff.gz
GCA_040363505.1_ASM4036350v1_genomic	GCA_040363505.1	ASM4036350v1	Leishmania utingensis	653362	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/363/505/GCA_040363505.1_ASM4036350v1/GCA_040363505.1_ASM4036350v1_genomic.gff.gz
GCF_020740605.2_mLemCat1.pri_genomic	GCF_020740605.2	mLemCat1.pri	Lemur catta	9447	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/605/GCF_020740605.2_mLemCat1.pri/GCF_020740605.2_mLemCat1.pri_genomic.gff.gz
GCA_015476405.1_ASM1547640v1_genomic	GCA_015476405.1	ASM1547640v1	Lentinula edodes	5353	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/476/405/GCA_015476405.1_ASM1547640v1/GCA_015476405.1_ASM1547640v1_genomic.gff.gz
GCF_018350155.1_O.geoffroyi_Oge1_pat1.0_genomic	GCF_018350155.1	O.geoffroyi_Oge1_pat1.0	Leopardus geoffroyi	46844	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/350/155/GCF_018350155.1_O.geoffroyi_Oge1_pat1.0/GCF_018350155.1_O.geoffroyi_Oge1_pat1.0_genomic.gff.gz
GCF_016086655.3_UVic_Lsal_1.2_genomic	GCF_016086655.3	UVic_Lsal_1.2	Lepeophtheirus salmonis	72036	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/086/655/GCF_016086655.3_UVic_Lsal_1.2/GCF_016086655.3_UVic_Lsal_1.2_genomic.gff.gz
GCA_902860245.1_LSAL_IOA00-2.0_genomic	GCA_902860245.1	LSAL_IOA00-2.0	Lepeophtheirus salmonis	72036	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/860/245/GCA_902860245.1_LSAL_IOA00-2.0/GCA_902860245.1_LSAL_IOA00-2.0_genomic.gff.gz
GCA_905330665.1_LSAL_IOA00_R2_genomic	GCA_905330665.1	LSAL_IOA00_R2	Lepeophtheirus salmonis	72036	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/330/665/GCA_905330665.1_LSAL_IOA00_R2/GCA_905330665.1_LSAL_IOA00_R2_genomic.gff.gz
GCF_000242695.1_LepOcu1_genomic	GCF_000242695.1	LepOcu1	Lepisosteus oculatus	7918	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/695/GCF_000242695.1_LepOcu1/GCF_000242695.1_LepOcu1_genomic.gff.gz
GCA_033220425.1_Lene_EWU_01_genomic	GCA_033220425.1	Lene_EWU_01	Lepraria neglecta	209136	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/220/425/GCA_033220425.1_Lene_EWU_01/GCA_033220425.1_Lene_EWU_01_genomic.gff.gz
GCF_905404315.1_ilLepSina1.1_genomic	GCF_905404315.1	ilLepSina1.1	Leptidea sinapis	189913	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/404/315/GCF_905404315.1_ilLepSina1.1/GCF_905404315.1_ilLepSina1.1_genomic.gff.gz
GCF_033115175.1_mLepTim1.pri_genomic	GCF_033115175.1	mLepTim1.pri	Lepus europaeus	9983	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/115/175/GCF_033115175.1_mLepTim1.pri/GCF_033115175.1_mLepTim1.pri_genomic.gff.gz
GCF_015708825.1_ASM1570882v1_genomic	GCF_015708825.1	ASM1570882v1	Lethenteron reissneri	7753	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/708/825/GCF_015708825.1_ASM1570882v1/GCF_015708825.1_ASM1570882v1_genomic.gff.gz
GCA_041200155.1_ASM4120015v1_genomic	GCA_041200155.1	ASM4120015v1	Leuciscus waleckii	155063	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/200/155/GCA_041200155.1_ASM4120015v1/GCA_041200155.1_ASM4120015v1_genomic.gff.gz
GCF_028641065.1_Leri_hhj_1_genomic	GCF_028641065.1	Leri_hhj_1	Leucoraja erinaceus	7782	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/641/065/GCF_028641065.1_Leri_hhj_1/GCF_028641065.1_Leri_hhj_1_genomic.gff.gz
GCF_963576545.1_fLimLim1.1_genomic	GCF_963576545.1	fLimLim1.1	Limanda limanda	27771	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/576/545/GCF_963576545.1_fLimLim1.1/GCF_963576545.1_fLimLim1.1_genomic.gff.gz
GCF_040581485.1_Lhum_UNIL_v1.0_genomic	GCF_040581485.1	Lhum_UNIL_v1.0	Linepithema humile	83485	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/581/485/GCF_040581485.1_Lhum_UNIL_v1.0/GCF_040581485.1_Lhum_UNIL_v1.0_genomic.gff.gz
GCF_910592395.1_tnLinLong1.2_genomic	GCF_910592395.1	tnLinLong1.2	Lineus longissimus	88925	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/592/395/GCF_910592395.1_tnLinLong1.2/GCF_910592395.1_tnLinLong1.2_genomic.gff.gz
GCA_964030455.1_Ltrigynum_genome_genomic	GCA_964030455.1	Ltrigynum_genome	Linum trigynum	586398	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/030/455/GCA_964030455.1_Ltrigynum_genome/GCA_964030455.1_Ltrigynum_genome_genomic.gff.gz
GCF_032854445.1_CUHK_Ljap_v2_genomic	GCF_032854445.1	CUHK_Ljap_v2	Liolophura japonica	13599	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/854/445/GCF_032854445.1_CUHK_Ljap_v2/GCF_032854445.1_CUHK_Ljap_v2_genomic.gff.gz
GCA_039720395.1_ZJU_Lfor_1.0_genomic	GCA_039720395.1	ZJU_Lfor_1.0	Liquidambar formosana	63359	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/720/395/GCA_039720395.1_ZJU_Lfor_1.0/GCA_039720395.1_ZJU_Lfor_1.0_genomic.gff.gz
GCA_040182985.1_ASM4018298v1_genomic	GCA_040182985.1	ASM4018298v1	Lithocarpus litseifolius	425828	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/182/985/GCA_040182985.1_ASM4018298v1/GCA_040182985.1_ASM4018298v1_genomic.gff.gz
GCA_037325665.1_US_GU_Lsax_2.0_genomic	GCA_037325665.1	US_GU_Lsax_2.0	Littorina saxatilis	31220	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/325/665/GCA_037325665.1_US_GU_Lsax_2.0/GCA_037325665.1_US_GU_Lsax_2.0_genomic.gff.gz
GCF_963989305.1_lodBeiA1_genomic	GCF_963989305.1	lodBeiA1	Lodderomyces beijingensis	1775926	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/989/305/GCF_963989305.1_lodBeiA1/GCF_963989305.1_lodBeiA1_genomic.gff.gz
GCA_963989305.1_lodBeiA1_genomic	GCA_963989305.1	lodBeiA1	Lodderomyces beijingensis	1775926	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/989/305/GCA_963989305.1_lodBeiA1/GCA_963989305.1_lodBeiA1_genomic.gff.gz
GCF_030384665.1_ASM3038466v1_genomic	GCF_030384665.1	ASM3038466v1	Lodderomyces elongisporus	36914	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/384/665/GCF_030384665.1_ASM3038466v1/GCF_030384665.1_ASM3038466v1_genomic.gff.gz
GCA_030384665.1_ASM3038466v1_genomic	GCA_030384665.1	ASM3038466v1	Lodderomyces elongisporus	36914	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/384/665/GCA_030384665.1_ASM3038466v1/GCA_030384665.1_ASM3038466v1_genomic.gff.gz
GCA_030979885.1_Rabiosa_unphased_assembly_genomic	GCA_030979885.1	Rabiosa unphased assembly	Lolium multiflorum	4521	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/979/885/GCA_030979885.1_Rabiosa_unphased_assembly/GCA_030979885.1_Rabiosa_unphased_assembly_genomic.gff.gz
GCF_019359855.1_MPB_Lper_Kyuss_1697_genomic	GCF_019359855.1	MPB_Lper_Kyuss_1697	Lolium perenne	4522	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/359/855/GCF_019359855.1_MPB_Lper_Kyuss_1697/GCF_019359855.1_MPB_Lper_Kyuss_1697_genomic.gff.gz
GCF_022539505.1_APGP_CSIRO_Lrig_0.1_genomic	GCF_022539505.1	APGP_CSIRO_Lrig_0.1	Lolium rigidum	89674	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/539/505/GCF_022539505.1_APGP_CSIRO_Lrig_0.1/GCF_022539505.1_APGP_CSIRO_Lrig_0.1_genomic.gff.gz
GCF_005870125.1_lonStrDom2_genomic	GCF_005870125.1	lonStrDom2	Lonchura striata	40157	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2/GCF_005870125.1_lonStrDom2_genomic.gff.gz
GCA_964260585.1_lotlotasm_genomic	GCA_964260585.1	lotlotasm	Lota lota	69944	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/260/585/GCA_964260585.1_lotlotasm/GCA_964260585.1_lotlotasm_genomic.gff.gz
GCA_000698435.2_ASM69843v2_genomic	GCA_000698435.2	ASM69843v2	Lotharella oceanica	641309	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/698/435/GCA_000698435.2_ASM69843v2/GCA_000698435.2_ASM69843v2_genomic.gff.gz
GCF_012489685.1_LjGifu_v1.2_genomic	GCF_012489685.1	LjGifu_v1.2	Lotus japonicus	34305	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/489/685/GCF_012489685.1_LjGifu_v1.2/GCF_012489685.1_LjGifu_v1.2_genomic.gff.gz
GCF_030014295.1_mLoxAfr1.hap2_genomic	GCF_030014295.1	mLoxAfr1.hap2	Loxodonta africana	9785	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/014/295/GCF_030014295.1_mLoxAfr1.hap2/GCF_030014295.1_mLoxAfr1.hap2_genomic.gff.gz
GCA_040581535.1_ASM4058153v1_genomic	GCA_040581535.1	ASM4058153v1	Loxostege sticticalis	481309	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/581/535/GCA_040581535.1_ASM4058153v1/GCA_040581535.1_ASM4058153v1_genomic.gff.gz
GCA_040581525.1_ASM4058152v1_genomic	GCA_040581525.1	ASM4058152v1	Loxostege sticticalis	481309	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/581/525/GCA_040581525.1_ASM4058152v1/GCA_040581525.1_ASM4058152v1_genomic.gff.gz
GCF_022045245.1_ASM2204524v1_genomic	GCF_022045245.1	ASM2204524v1	Lucilia cuprina	7375	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/045/245/GCF_022045245.1_ASM2204524v1/GCF_022045245.1_ASM2204524v1_genomic.gff.gz
GCA_009771035.1_CNRS_Lalb_1.0_genomic	GCA_009771035.1	CNRS_Lalb_1.0	Lupinus albus	3870	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/771/035/GCA_009771035.1_CNRS_Lalb_1.0/GCA_009771035.1_CNRS_Lalb_1.0_genomic.gff.gz
GCA_010261695.1_La_Amiga3.1_genomic	GCA_010261695.1	La_Amiga3.1	Lupinus albus	3870	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/261/695/GCA_010261695.1_La_Amiga3.1/GCA_010261695.1_La_Amiga3.1_genomic.gff.gz
GCF_001865875.1_LupAngTanjil_v1.0_genomic	GCF_001865875.1	LupAngTanjil_v1.0	Lupinus angustifolius	3871	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/865/875/GCF_001865875.1_LupAngTanjil_v1.0/GCF_001865875.1_LupAngTanjil_v1.0_genomic.gff.gz
GCA_001865875.1_LupAngTanjil_v1.0_genomic	GCA_001865875.1	LupAngTanjil_v1.0	Lupinus angustifolius	3871	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/865/875/GCA_001865875.1_LupAngTanjil_v1.0/GCA_001865875.1_LupAngTanjil_v1.0_genomic.gff.gz
GCF_902655055.1_mLutLut1.2_genomic	GCF_902655055.1	mLutLut1.2	Lutra lutra	9657	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/655/055/GCF_902655055.1_mLutLut1.2/GCF_902655055.1_mLutLut1.2_genomic.gff.gz
GCF_024334085.1_ASM2433408v1_genomic	GCF_024334085.1	ASM2433408v1	Lutzomyia longipalpis	7200	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/334/085/GCF_024334085.1_ASM2433408v1/GCF_024334085.1_ASM2433408v1_genomic.gff.gz
GCF_019175385.1_ASM1917538v2_genomic	GCF_019175385.1	ASM1917538v2	Lycium barbarum	112863	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/385/GCF_019175385.1_ASM1917538v2/GCF_019175385.1_ASM1917538v2_genomic.gff.gz
GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1_genomic	GCF_029784015.1	AGI_CSIRO_Lferr_CH_V1	Lycium ferocissimum	112874	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/784/015/GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1/GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1_genomic.gff.gz
GCF_007474595.2_mLynCan4.pri.v2_genomic	GCF_007474595.2	mLynCan4.pri.v2	Lynx canadensis	61383	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/474/595/GCF_007474595.2_mLynCan4.pri.v2/GCF_007474595.2_mLynCan4.pri.v2_genomic.gff.gz
GCF_037042905.1_Lp3.0_genomic	GCF_037042905.1	Lp3.0	Lytechinus pictus	7653	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/042/905/GCF_037042905.1_Lp3.0/GCF_037042905.1_Lp3.0_genomic.gff.gz
GCF_015342785.2_UCSD_Lpic_2.1_genomic	GCF_015342785.2	UCSD_Lpic_2.1	Lytechinus pictus	7653	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/342/785/GCF_015342785.2_UCSD_Lpic_2.1/GCF_015342785.2_UCSD_Lpic_2.1_genomic.gff.gz
