assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	retrieval_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum
GCF_036172545.1	AGI_CSIRO_Cbre_v1	469753	Culicoides brevitarsis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/172/545/GCF_036172545.1_AGI_CSIRO_Cbre_v1/GCF_036172545.1_AGI_CSIRO_Cbre_v1_genomic.gff.gz	gff	2024-03-14	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-03-21	b4a9331331af811dfb8ec47a3e23a4a4
GCF_044706935.1	ITB_CL_G26_1.1	136217	Curcuma longa	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/706/935/GCF_044706935.1_ITB_CL_G26_1.1/GCF_044706935.1_ITB_CL_G26_1.1_genomic.gff.gz	gff	2025-06-19	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-06-25	c7a8d09421dc57948ac815c8e3a945c1
GCF_030864355.1	ASM3086435v1	279322	Cutaneotrichosporon cavernicola	RefSeq	Tokyo University of Agriculture	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/864/355/GCF_030864355.1_ASM3086435v1/GCF_030864355.1_ASM3086435v1_genomic.gff.gz	gff	2023-11-01	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-11-01	096988b96ac98ae5ee2f634445990901
GCF_000091205.1	ASM9120v1	280699	Cyanidioschyzon merolae strain 10D	RefSeq	National Institute of Genetics, Japan	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/205/GCF_000091205.1_ASM9120v1/GCF_000091205.1_ASM9120v1_genomic.gff.gz	gff	2017-06-16	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-06-20	c7e798e2c041af9f9d5086b6035aa234
GCF_009769545.1	fCycLum1.pri	8103	Cyclopterus lumpus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/545/GCF_009769545.1_fCycLum1.pri/GCF_009769545.1_fCycLum1.pri_genomic.gff.gz	gff	2020-05-14	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.4	2022-09-28	a48a1f020aa339718c7c5382de6e57f9
GCF_948474715.1	ilCydAmpl1.1	1869771	Cydia amplana	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/948/474/715/GCF_948474715.1_ilCydAmpl1.1/GCF_948474715.1_ilCydAmpl1.1_genomic.gff.gz	gff	2024-02-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-03-01	41a87b66d76a07eed736b7c731e6c90c
GCF_963556715.1	ilCydFagi1.1	1458189	Cydia fagiglandana	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/556/715/GCF_963556715.1_ilCydFagi1.1/GCF_963556715.1_ilCydFagi1.1_genomic.gff.gz	gff	2024-02-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-03-02	ac5bbf46b5803b04de7c56f70daf8e86
GCF_033807575.1	ilCydPomo1	82600	Cydia pomonella	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/807/575/GCF_033807575.1_ilCydPomo1/GCF_033807575.1_ilCydPomo1_genomic.gff.gz	gff	2023-12-20	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-12-26	742d35209acddef17626a91a44a069f7
GCF_910591565.1	ilCydSple1.2	1100963	Cydia splendana	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/591/565/GCF_910591565.1_ilCydSple1.2/GCF_910591565.1_ilCydSple1.2_genomic.gff.gz	gff	2024-02-10	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-03-09	29fc813ad52ac819b59c8386cb3ccb2c
GCF_947568885.1	ilCydStro3.1	1100964	Cydia strobilella	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/568/885/GCF_947568885.1_ilCydStro3.1/GCF_947568885.1_ilCydStro3.1_genomic.gff.gz	gff	2024-02-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-03-06	4a87ea1d21bbb54bad8650751139cade
GCF_013377495.2	CAtr_DNAZoo_HiC_assembly	8868	Cygnus atratus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/377/495/GCF_013377495.2_CAtr_DNAZoo_HiC_assembly/GCF_013377495.2_CAtr_DNAZoo_HiC_assembly_genomic.gff.gz	gff	2023-02-27	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-02-28	6acd12a2cdd214efe8e4a0a4eb8dfd9f
GCF_009769625.2	bCygOlo1.pri.v2	8869	Cygnus olor	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/769/625/GCF_009769625.2_bCygOlo1.pri.v2/GCF_009769625.2_bCygOlo1.pri.v2_genomic.gff.gz	gff	2021-04-02	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.6	2022-09-28	9bea1fa76d0ee6fbae165b409f122c7b
GCF_001531365.2	CcrdV1.1	59895	Cynara cardunculus var. scolymus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/531/365/GCF_001531365.2_CcrdV1.1/GCF_001531365.2_CcrdV1.1_genomic.gff.gz	gff	2018-05-17	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.0	2023-06-16	0a87c40e2ea004b98513f1811d71d999
GCF_027409185.1	mCynVol1.pri	110931	Cynocephalus volans	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/409/185/GCF_027409185.1_mCynVol1.pri/GCF_027409185.1_mCynVol1.pri_genomic.gff.gz	gff	2024-02-16	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-02-18	6160aba1be31b73131ac1c938ca56732
GCF_000523025.1	Cse_v1.0	244447	Cynoglossus semilaevis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/523/025/GCF_000523025.1_Cse_v1.0/GCF_000523025.1_Cse_v1.0_genomic.gff.gz	gff	2025-06-18	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.4	2025-06-19	bd50d89f4e957048334861764f6f21ee
GCF_018340385.1	ASM1834038v1	7962	Cyprinus carpio	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.gff.gz	gff	2021-07-20	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-07-28	8cac69b676c00e985fbe51e9f3a953a3
GCF_033118175.1	ASM3311817v1	30532	Dama dama	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/118/175/GCF_033118175.1_ASM3311817v1/GCF_033118175.1_ASM3311817v1_genomic.gff.gz	gff	2023-11-29	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-12-03	d964b0beda1125f1debf4ab16fc2fee6
GCF_018135715.1	MEX_DaPlex	13037	Danaus plexippus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/135/715/GCF_018135715.1_MEX_DaPlex/GCF_018135715.1_MEX_DaPlex_genomic.gff.gz	gff	2023-11-16	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-12-15	8b257d45ba9ddbdb6eda44996b66548e
GCF_903798145.1	fDanAes4.1	1142201	Danio aesculapii	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/798/145/GCF_903798145.1_fDanAes4.1/GCF_903798145.1_fDanAes4.1_genomic.gff.gz	gff	2023-05-25	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-05-27	2fb1a96c5be0f23528a72a615119d81b
GCF_049306965.1	GRCz12tu	7955	Danio rerio	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/049/306/965/GCF_049306965.1_GRCz12tu/GCF_049306965.1_GRCz12tu_genomic.gff.gz	gff	2025-04-11	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2025-05-13	74e91da66cb003de09ecf47aa0446459
GCF_022539665.2	CSIRO_AGI_Dcar_HiC_V3	120202	Daphnia carinata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/539/665/GCF_022539665.2_CSIRO_AGI_Dcar_HiC_V3/GCF_022539665.2_CSIRO_AGI_Dcar_HiC_V3_genomic.gff.gz	gff	2023-09-08	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-09-15	ca9f104ad445ac860080613bf309efca
GCF_020631705.1	ASM2063170v1.1	35525	Daphnia magna	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/631/705/GCF_020631705.1_ASM2063170v1.1/GCF_020631705.1_ASM2063170v1.1_genomic.gff.gz	gff	2021-11-16	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-11-23	3d8c473980d12fa8ed499378cbe418de
GCF_021134715.1	ASM2113471v1	6669	Daphnia pulex	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/134/715/GCF_021134715.1_ASM2113471v1/GCF_021134715.1_ASM2113471v1_genomic.gff.gz	gff	2022-01-06	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-02-11	cd4e62f2ca2103cf394b3e19c1a03fae
GCF_021234035.1	SC_F0-13Bv2	35523	Daphnia pulicaria	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/234/035/GCF_021234035.1_SC_F0-13Bv2/GCF_021234035.1_SC_F0-13Bv2_genomic.gff.gz	gff	2022-02-17	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-02-19	ed37ce342b17a075106bab855419e90d
GCF_030445035.2	mDasNov1.1.hap2	9361	Dasypus novemcinctus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/445/035/GCF_030445035.2_mDasNov1.1.hap2/GCF_030445035.2_mDasNov1.1.hap2_genomic.gff.gz	gff	2025-01-30	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2025-02-11	b6566b9ec06a5511026936f6f3538ee7
GCF_000006445.2	ASM644v2	284592	Debaryomyces hansenii CBS767	RefSeq	Genolevures Consortium	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/445/GCF_000006445.2_ASM644v2/GCF_000006445.2_ASM644v2_genomic.gff.gz	gff	2021-05-25	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2024-09-04	960b41449adfade11cfc0cf85c5ad915
GCF_949987515.2	mDelDel1.2	9728	Delphinus delphis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/987/515/GCF_949987515.2_mDelDel1.2/GCF_949987515.2_mDelDel1.2_genomic.gff.gz	gff	2024-10-25	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-10-28	1055aeb2fde6498d29ffaf8b595dcbd5
GCF_027789765.1	aDenEbr1.pat	150705	Dendropsophus ebraccatus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/789/765/GCF_027789765.1_aDenEbr1.pat/GCF_027789765.1_aDenEbr1.pat_genomic.gff.gz	gff	2024-11-13	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-11-20	cb2a2d29553192accf87954e5c4b5e52
GCF_900700375.1	fDenClu1.1	299321	Denticeps clupeoides	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/700/375/GCF_900700375.1_fDenClu1.1/GCF_900700375.1_fDenClu1.1_genomic.gff.gz	gff	2025-06-27	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-02	72f9af5b1c1d2352b83cca1c0798f699
GCF_038994185.2	USDA_Dalb.pri_finalv2	60249	Dermacentor albipictus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/038/994/185/GCF_038994185.2_USDA_Dalb.pri_finalv2/GCF_038994185.2_USDA_Dalb.pri_finalv2_genomic.gff.gz	gff	2024-12-17	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-12-19	f8a17fa8e532a3d8698933b65cb0c8d4
GCF_023375885.2	qqDerAnde1_hic_scaffold	34620	Dermacentor andersoni	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/375/885/GCF_023375885.2_qqDerAnde1_hic_scaffold/GCF_023375885.2_qqDerAnde1_hic_scaffold_genomic.gff.gz	gff	2025-03-14	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-03-20	aec82fe54faadb7ea525d136a319cb71
GCF_013339745.2	BIME_Dsil_1.4	543639	Dermacentor silvarum	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/745/GCF_013339745.2_BIME_Dsil_1.4/GCF_013339745.2_BIME_Dsil_1.4_genomic.gff.gz	gff	2022-07-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2022-07-29	5ff5ee35e45e29b0968064f161125195
GCF_050947875.1	ASM5094787v1	34621	Dermacentor variabilis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/875/GCF_050947875.1_ASM5094787v1/GCF_050947875.1_ASM5094787v1_genomic.gff.gz	gff	2025-07-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-23	af8057b5cbba3b8c5b6409fbf1560277
GCF_024713945.1	ASM2471394v1	6954	Dermatophagoides farinae	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/713/945/GCF_024713945.1_ASM2471394v1/GCF_024713945.1_ASM2471394v1_genomic.gff.gz	gff	2025-07-23	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-31	10ebc1b8c999acb427b5c14dfaf1583b
GCF_009764565.3	rDerCor1.pri.v4	27794	Dermochelys coriacea	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/565/GCF_009764565.3_rDerCor1.pri.v4/GCF_009764565.3_rDerCor1.pri.v4_genomic.gff.gz	gff	2021-09-02	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-09-12	c4ef84bbd62f15c2568341ffa02c2112
GCF_022682495.2	HLdesRot8A.1	9430	Desmodus rotundus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/682/495/GCF_022682495.2_HLdesRot8A.1/GCF_022682495.2_HLdesRot8A.1_genomic.gff.gz	gff	2025-02-10	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-02-13	9354b99c00f3c26267aaa698f3828c85
GCF_040954645.1	icDiaUnde3	50387	Diabrotica undecimpunctata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/954/645/GCF_040954645.1_icDiaUnde3/GCF_040954645.1_icDiaUnde3_genomic.gff.gz	gff	2025-03-13	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-03-26	829cfb4025195a3c319c74ba3f45252f
GCF_917563875.1	PGI_DIABVI_V3a	50390	Diabrotica virgifera virgifera	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/917/563/875/GCF_917563875.1_PGI_DIABVI_V3a/GCF_917563875.1_PGI_DIABVI_V3a_genomic.gff.gz	gff	2022-08-25	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2022-09-19	277d24d4c27f47a4fb7ed0d42f9dfe60
GCF_034640455.1	iyDiaLong2	58733	Diachasmimorpha longicaudata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/640/455/GCF_034640455.1_iyDiaLong2/GCF_034640455.1_iyDiaLong2_genomic.gff.gz	gff	2024-03-27	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-03-30	30c8cd787caf97fa7c6e89c6662c2048
GCF_964275005.1	eeDiaSeto1	31175	Diadema setosum	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/275/005/GCF_964275005.1_eeDiaSeto1/GCF_964275005.1_eeDiaSeto1_genomic.gff.gz	gff	2025-03-17	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-03-19	b1f323940ad9c2b2f4cf53c431928a31
GCF_020826845.1	mDicBic1.mat.cur	77932	Diceros bicornis minor	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/826/845/GCF_020826845.1_mDicBic1.mat.cur/GCF_020826845.1_mDicBic1.mat.cur_genomic.gff.gz	gff	2023-07-26	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-08-01	75870561c0f74d079520252dd56582f0
GCF_000004695.1	dicty_2.7	352472	Dictyostelium discoideum AX4	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/695/GCF_000004695.1_dicty_2.7/GCF_000004695.1_dicty_2.7_genomic.gff.gz	gff	2023-04-03	2025-09-09				2023-06-20	e666b15c7d0f43e0d8239a7e60fd3049
GCF_026250575.1	icDioCari1.1	1163345	Diorhabda carinulata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/250/575/GCF_026250575.1_icDioCari1.1/GCF_026250575.1_icDioCari1.1_genomic.gff.gz	gff	2023-06-29	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-07-07	572b979523633e212fbbd8f5cfe1b78d
GCF_026230105.1	icDioSubl1.1	1163346	Diorhabda sublineata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/230/105/GCF_026230105.1_icDioSubl1.1/GCF_026230105.1_icDioSubl1.1_genomic.gff.gz	gff	2023-05-30	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-06-04	1c162bd19f1ec1fb546c6e8272469540
GCF_014633365.1	ASM1463336v1	55363	Diospyros lotus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/633/365/GCF_014633365.1_ASM1463336v1/GCF_014633365.1_ASM1463336v1_genomic.gff.gz	gff	2022-11-23	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2023-06-06	08efda93b1601ff2bb1a43f56ab7ade6
GCF_021155765.1	iyDipSimi1.1	362088	Diprion similis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/765/GCF_021155765.1_iyDipSimi1.1/GCF_021155765.1_iyDipSimi1.1_genomic.gff.gz	gff	2022-02-17	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-02-23	7dafdebedba8f466b28f245004d70675
GCF_030265055.1	RoL_Dexc_1.0	161450	Doryrhamphus excisus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/265/055/GCF_030265055.1_RoL_Dexc_1.0/GCF_030265055.1_RoL_Dexc_1.0_genomic.gff.gz	gff	2023-07-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-07-06	db5e86f72af3dcd0fbd00a038b82e891
GCF_001625195.1	ASM162519v1	98403	Drechmeria coniospora	RefSeq	Biotechnology Research Institute, Chinese Academy of Agricultural Sciences	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/625/195/GCF_001625195.1_ASM162519v1/GCF_001625195.1_ASM162519v1_genomic.gff.gz	gff	2021-04-20	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-06-20	c56b3419c9523523ee9a1ca3c7cb0258
GCF_020536995.1	UMN_Dpol_1.0	45954	Dreissena polymorpha	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/536/995/GCF_020536995.1_UMN_Dpol_1.0/GCF_020536995.1_UMN_Dpol_1.0_genomic.gff.gz	gff	2022-11-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2022-11-30	df9c68026314ce02ae70aab7e21706ef
GCF_036370855.1	bDroNov1.hap1	8790	Dromaius novaehollandiae	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/370/855/GCF_036370855.1_bDroNov1.hap1/GCF_036370855.1_bDroNov1.hap1_genomic.gff.gz	gff	2024-04-12	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-04-18	880e9cc83a8395af47985e4ee90963c3
GCF_019393635.1	mDroGli1.pri	33562	Dromiciops gliroides	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/393/635/GCF_019393635.1_mDroGli1.pri/GCF_019393635.1_mDroGli1.pri_genomic.gff.gz	gff	2021-09-23	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-09-29	2aaa4b987037cf4c620ef23b3eb7f9f9
GCF_009650485.2	ASM965048v2	7291	Drosophila albomicans	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/650/485/GCF_009650485.2_ASM965048v2/GCF_009650485.2_ASM965048v2_genomic.gff.gz	gff	2022-11-10	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2022-11-14	a5777d339b36da2cf9b50195e88ecc96
GCF_017639315.1	ASM1763931v2	7217	Drosophila ananassae	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/315/GCF_017639315.1_ASM1763931v2/GCF_017639315.1_ASM1763931v2_genomic.gff.gz	gff	2021-10-14	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-10-21	5f6b50e733280566055c2032aa7037d4
GCF_025231255.1	RU_DBia_V1.1	125945	Drosophila biarmipes	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/231/255/GCF_025231255.1_RU_DBia_V1.1/GCF_025231255.1_RU_DBia_V1.1_genomic.gff.gz	gff	2022-09-28	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2022-10-07	6b07940ed52023768142e39b27633928
GCF_030179905.1	DbipHiC1v2	42026	Drosophila bipectinata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/179/905/GCF_030179905.1_DbipHiC1v2/GCF_030179905.1_DbipHiC1v2_genomic.gff.gz	gff	2024-12-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2024-12-17	1eedaa6c86d76d5f216883d6ffd5fa7d
GCF_011750605.1	ASM1175060v1	30019	Drosophila busckii	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/750/605/GCF_011750605.1_ASM1175060v1/GCF_011750605.1_ASM1175060v1_genomic.gff.gz	gff	2020-03-31	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.4	2020-04-08	83c488eb868316a603e63edc3336467f
GCF_025200985.1	Dgunungcola_SK_2	103775	Drosophila gunungcola	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/200/985/GCF_025200985.1_Dgunungcola_SK_2/GCF_025200985.1_Dgunungcola_SK_2_genomic.gff.gz	gff	2023-01-12	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-01-14	75b1be5e09163408ab12c734569c0922
GCF_004354385.1	UK_Dinn_1.0	198719	Drosophila innubila	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/354/385/GCF_004354385.1_UK_Dinn_1.0/GCF_004354385.1_UK_Dinn_1.0_genomic.gff.gz	gff	2020-05-07	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.4	2022-09-28	379a75def4924549c4e3e51d064d2071
GCF_030179895.1	DkikHiC1v2	30033	Drosophila kikkawai	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/179/895/GCF_030179895.1_DkikHiC1v2/GCF_030179895.1_DkikHiC1v2_genomic.gff.gz	gff	2024-12-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.3	2024-12-17	8f2676fd515ef95d05765ab91c2bed00
GCF_004382145.1	ASM438214v1	7226	Drosophila mauritiana	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/145/GCF_004382145.1_ASM438214v1/GCF_004382145.1_ASM438214v1_genomic.gff.gz	gff	2020-04-07	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.4	2022-09-28	a6af7cdba575c8a4a1763b369d1bb59a
